"";"ring";"early troph";"late troph";"schizont";"early gam";"mature gam";"ookinete"
"PF3D7_0935100.1";616,627719;742,177881;788,604875;617,348366;476,306416;945,632085;316,507558
"PF3D7_0935200.1";45,454539;69,749603;152,215736;65,547151;26,267736;49,589257;29,233032
"PF3D7_0935300.1";24,553846;7,139433;51,864645;85,013901;97,165879;84,19519;13,183748
"PF3D7_0935400.1";6,35496;10,828423;173,154229;154,457041;85,780766;93,505962;13,53596
"PF3D7_0935500.1";23,14696;12,481732;174,487069;156,476182;70,688458;155,249714;63,598997
"PF3D7_0935600.1";375,427643;10,898471;26,861755;16,837725;11,499633;9,052742;54,0626
"PF3D7_0935700.1";81,105565;87,63848;22,019346;44,353132;5,400319;67,958321;63,563837
"PF3D7_0935800.1";7,385416;2,211397;405,195987;932,386184;4,773257;4,172058;41,745636
"PF3D7_0935900.1";2662,173489;650,296606;65,370469;4,70495;11,364537;7,254001;22,634058
"PF3D7_0936000.1";1660,165899;453,038077;44,708677;0;21,994205;3,782631;54,031892
"PF3D7_0936100.1";46,024856;7,554118;98,078389;96,60269;20,524818;4,486287;20,273098
"PF3D7_0936200.1";14,486001;186,344442;38,053581;3,927526;120,070943;426,465672;28,481609
"PF3D7_0936300.1";1325,954144;340,958366;52,609578;6,294954;38,192794;30,780441;29,395137
"PF3D7_0936400.1";15,132313;17,240082;6,113378;0;138,627697;208,079935;69,457312
"PF3D7_0936500.1";7,272053;2,230926;1,003537;0;86,236198;215,634138;7,229581
"PF3D7_0936600.1";123,333212;79,07347;22,389926;2,11375;550,383188;1005,237705;89,586051
"PF3D7_0936700.1";8,745828;0,91058;0,522493;0;0;0,551068;0
"PF3D7_0936800.1";1141,574546;347,549458;96,359929;2,237735;38,175824;10,521941;12,90728
"PF3D7_0936900.1";4,382537;1,098868;1,680901;0;2,071453;1,412607;0
"PF3D7_0937000.1";3,426854;0,388849;0;0;3,093497;18,108055;0
"PF3D7_0937100.1";2,97521;0;0;0;1,939238;2,758928;0
"PF3D7_0937200.1";7,122836;0;0,368016;0;28,284554;22,091808;7,404709
"PF3D7_0937300.1";1,79572;0,083042;1,379513;0;2,234493;2,064987;2,6404
"PF3D7_0937400.1";2,658806;6,526052;3,362967;15,464501;11,167749;6,926922;0,804342
"PF3D7_0937500.1";2,559639;4,835426;3,956843;0,345432;15,021603;7,952215;0
"PF3D7_0937600.1";0,886967;0,205875;0,342969;0,602597;1,705594;0,970421;0
"PF3D7_0937700.1";1,111551;9,862374;0,479251;0,880696;5,029261;4,871345;0
"PF3D7_0937800.1";1,390772;4,209444;5,286679;2,653331;3,78275;3,794489;0,283136
"PF3D7_1000100.1";3,185542;9,330854;4,481875;2,357669;2,378431;1,600593;0,860799
"PF3D7_1000200.1";2,78819;2,491691;4,370122;0,565617;5,578937;3,213459;0
"PF3D7_1000300.1";3,261996;0,008782;0;0;0,270791;2,30197;0
"PF3D7_1000400.1";0,554639;34,60817;0,079828;0,30727;0;0,330624;0
"PF3D7_1000500.1";0,786471;3,261711;0,190125;0,649864;0,542836;1,374591;0
"PF3D7_1000600.1";4,059807;150,417499;14,636924;3,989137;0,751887;1,212824;0
"PF3D7_1000700.1";1,84989;4,510313;1,072404;0;0;0,707468;0
"PF3D7_1000800.1";2,090068;0,996627;8,384618;0;0;0,548236;0
"PF3D7_1000900.1";1,216398;0,423563;1,883112;0;0;0,828558;0
"PF3D7_1001000.1";33,89206;327,032637;52,013568;8,591741;9,681907;9,891467;0
"PF3D7_1001100.1.1";16,796951;10,214465;6,395655;0;1,482257;1,924005;4,486757
"PF3D7_1001100.2.1";4,237293;3,373948;1,708262;0;0,027952;0,001449;2,267367
"PF3D7_1001200.1";106,072416;1131,914375;740,804447;297,386715;13,791956;18,612422;92,960871
"PF3D7_1001300.1";9,50514;4,84812;30,421206;7,811267;0;0,349126;0
"PF3D7_1001400.1";99,612363;54,01815;15,637482;0;0,884651;1,807034;3,086213
"PF3D7_1001500.1";1824,206789;813,056239;71,792216;3,395036;42,346151;12,247153;220,587774
"PF3D7_1001600.1";6,661156;15,785952;707,186361;334,710221;4,434963;3,195784;18,908869
"PF3D7_1001700.1";142,231999;35,805853;110,059307;304,121678;8,098395;9,018765;16,243674
"PF3D7_1001800.1";123,227212;15,664707;104,162456;221,411632;0,6091;3,906274;0
"PF3D7_1001900.1";161,962332;22,077581;23,560435;9,849052;1,365713;1,902849;2,704141
"PF3D7_1002000.1";38,700957;1,298166;3,92899;2,748764;2,144831;5,911263;1,379944
"PF3D7_1002100.1";542,162354;258,837383;125,518372;48,296124;3,496603;1,386176;12,69299
"PF3D7_1002200.1";24,278438;319,738348;113,335717;29,183479;14,997916;8,042951;13,466338
"PF3D7_1002300.1";2,276968;3,966586;2,684816;0;0,674374;2,498076;0
"PF3D7_1002400.1.1";287,754088;497,878457;617,038534;541,152125;31,304746;131,389784;57,299539
"PF3D7_1002400.2.1";86,895202;38,895481;86,893765;87,606374;11,447568;74,205205;37,15617
"PF3D7_1002500.1";165,840439;114,266496;124,437972;108,515937;273,722821;220,808591;52,395504
"PF3D7_1002600.1";11,876294;11,81177;35,244325;34,655953;13,515018;58,110587;4,349192
"PF3D7_1002700.1";6,23205;4,883226;57,757682;56,655403;8,19258;28,962502;21,960879
"PF3D7_1002800.1";3,557549;7,291364;13,299268;10,169157;19,723871;50,954598;28,797883
"PF3D7_1002900.1";72,424981;30,929222;257,143673;77,082905;2391,571566;1160,324796;233,839058
"PF3D7_1003000.1";5,436348;0,92243;39,483937;211,494623;26,747798;49,039467;43,602488
"PF3D7_1003100.1";1,53438;8,332121;372,043493;350,644645;8205,953598;424,179473;12,110355
"PF3D7_1003200.1";5,364081;19,993548;26,098065;15,84073;347,07027;162,168312;6,875085
"PF3D7_1003300.1";54,846637;150,652765;182,431968;272,869877;155,435878;246,714314;11,195158
"PF3D7_1003400.1";7,222045;3,356092;27,534842;106,394883;11,175055;41,832108;22,058109
"PF3D7_1003500.1";543,353554;2555,028603;1218,629698;279,283221;3541,714521;826,579723;334,61859
"PF3D7_1003600.1";8,77669;12,357108;285,849509;575,156555;41,129956;789,339034;765,35243
"PF3D7_1003700.1";10,94177;19,015068;24,650159;20,927447;17,855738;53,295313;17,112566
"PF3D7_1003800.1";43,370604;115,789361;79,032557;32,905506;42,880009;23,039253;13,529052
"PF3D7_1003900.1";11,424237;8,707639;2,908253;0;58,667869;88,283174;0
"PF3D7_1004000.1";388,030904;1180,796754;657,293519;68,214957;983,752772;318,867827;179,703991
"PF3D7_1004100.1";8,424711;3,852489;4,485886;0;5,990598;8,25857;2,680209
"PF3D7_1004200.1";10,450549;44,029026;87,295987;150,657739;18,558819;33,44835;23,791503
"PF3D7_1004300.1";79,392431;55,950879;160,050611;72,809142;33,889176;93,917811;174,188547
"PF3D7_1004400.1";30,16179;304,440186;150,896419;114,788391;41,567422;29,035866;71,491705
"PF3D7_1004500.1";4,534952;11,332974;92,235993;275,078031;137,380681;77,902747;24,27287
"PF3D7_1004600.1";2,966781;1,968063;31,994263;44,835225;21,372022;56,975867;133,620155
"PF3D7_1004700.1";0,672118;8,945018;38,9623;40,289799;75,949369;560,713907;94,346807
"PF3D7_1004800.1";4,745896;32,683378;72,422586;101,413619;98,872689;106,835542;87,733281
"PF3D7_1004900.1";2,148977;9,252328;82,519952;28,468652;165,640711;190,218547;387,267278
"PF3D7_1005000.1";17,448933;28,911947;28,134093;24,31823;8,913677;21,155092;20,157567
"PF3D7_1005100.1";54,594608;41,346699;16,403599;10,420226;29,425272;92,365293;36,504786
"PF3D7_1005200.1";15,030837;0;15,50811;0;498,440201;3477,418955;1965,777571
"PF3D7_1005300.1";6,330873;1,834738;3,847356;0;21,589063;30,630402;25,109911
"PF3D7_1005400.1";2,401169;0,51675;1,298224;11,245585;11,301869;13,198411;17,621297
"PF3D7_1005500.1";28,039986;70,480271;154,815273;89,722593;29,719963;128,683505;84,928121
"PF3D7_1005600.1";65,366116;72,51773;42,521873;20,136761;14,255933;45,208416;117,101178
"PF3D7_1005700.1";2,830787;4,384944;9,718746;6,205127;10,162426;21,98544;22,241937
"PF3D7_1005800.1";4,304315;0,647826;47,47583;101,412716;63,1969;119,893914;80,063594
"PF3D7_1005900.1";3,753904;1,844842;72,880222;47,225369;15,232052;26,87314;295,581522
"PF3D7_1006000.1";5,959156;1,189666;4,401503;1,881765;26,387048;182,923181;256,220096
"PF3D7_1006100.1";7,313339;2,092827;32,969794;4,26544;478,879101;175,177607;185,282342
"PF3D7_1006200.1";1859,960287;4997,507733;6351,150683;668,997244;8600,883422;2577,520336;478,04409
"PF3D7_1006300.1";3,58418;2,534867;5,77161;0;809,4218;9403,073806;594,422303
"PF3D7_1006400.1";4,318173;5,449295;17,361563;7,414546;7,591804;23,683734;94,451447
"PF3D7_1006500.1";10,826524;15,347317;32,431222;3,809142;10,806444;64,478735;185,702541
"PF3D7_1006600.1";23,314122;67,190409;109,083644;69,135124;241,365259;502,130644;232,686214
"PF3D7_1006700.1";49,399938;72,067398;56,283755;6,448604;100,154019;142,996235;97,427596
"PF3D7_1006800.1";911,040963;1142,454628;1513,382557;991,716105;791,133922;185,300898;107,370507
"PF3D7_1006900.1";18,472013;34,445504;139,037186;60,638383;610,643058;762,715487;96,674755
"PF3D7_1007000.1";6,926133;25,473225;63,864771;34,160809;122,620256;260,376518;124,664185
"PF3D7_1007100.1";7,519646;4,756443;39,398564;4,963027;202,346664;347,104658;102,401134
"PF3D7_1007200.1";3,894665;1,499788;218,646725;485,267532;12,13433;14,626665;30,016291
"PF3D7_1007300.1";3,66832;0,91199;30,972446;126,310326;5,491956;13,311026;113,981059
"PF3D7_1007400.1";15,792292;23,704202;80,214422;151,427728;23,851789;56,089443;213,176674
"PF3D7_1007500.1";140,412832;119,25644;163,519093;101,772914;634,341689;759,228624;39,216336
"PF3D7_1007600.1";118,444551;149,135096;396,779909;152,226364;652,851784;352,886515;45,721136
"PF3D7_1007700.1";25,190776;434,615572;683,460156;777,857235;9,991084;18,839965;109,138308
"PF3D7_1007800.1";12,111218;10,365274;3,568882;6,488498;19,684625;46,292296;29,735566
"PF3D7_1007900.1";147,851486;178,906942;209,491357;56,509817;39,695462;32,539856;44,366867
"PF3D7_1008000.1";59,341671;137,489051;118,798847;136,791387;15,984239;38,320217;30,128489
"PF3D7_1008100.1";61,770815;180,733021;86,642344;129,578791;19,381687;29,192005;45,60037
"PF3D7_1008200.1";7,609076;2,958675;38,398368;36,275259;23,747455;29,180488;9,148099
"PF3D7_1008400.1";153,644164;180,850269;549,024459;381,914263;379,669029;95,267583;144,042134
"PF3D7_1008500.1";24,617282;7,394985;69,07602;82,515331;16,810237;53,197294;46,894937
"PF3D7_1008600.1";4,772801;0,341965;8,90285;7,992338;35,407112;105,436201;25,17993
"PF3D7_1008700.1";19,317118;106,287424;1955,822683;1693,881327;2421,540448;447,789415;186,607852
"PF3D7_1008800.1";179,287937;312,842014;127,858869;18,568316;48,137868;91,783289;153,510578
"PF3D7_1008900.1";86,834254;278,142803;352,205705;114,611372;190,0626;80,174338;84,898967
"PF3D7_1009000.1";40,801797;57,776319;25,514806;14,637717;9,43131;24,093227;15,803875
"PF3D7_1009100.1";5,173316;5,4874;2,191743;0;27,632895;276,144318;11,663729
"PF3D7_1009200.1";18,347117;15,224115;12,546994;14,875835;15,156484;25,91168;26,322857
"PF3D7_1009300.1";20,223893;43,428052;42,670691;130,79129;441,435637;110,803058;33,715193
"PF3D7_1009400.1";15,20114;84,509184;106,642595;49,684463;57,765805;22,106791;12,132325
"PF3D7_1009500.1";2,987574;21,985915;65,661099;98,815975;36,544443;114,441596;82,647509
"PF3D7_1009600.1";7,610353;46,809257;36,567752;0,999521;11,409443;42,060016;50,708436
"PF3D7_1009700.1";6,525451;3,908978;80,752251;266,977699;18,572696;108,590962;36,377576
"PF3D7_1009800.1";10,530031;51,023124;24,157367;34,662933;37,05452;43,568332;13,00323
"PF3D7_1009900.1";17,824009;21,178273;16,76146;4,321184;26,452359;57,337288;24,318511
"PF3D7_1010000.1";19,404562;36,090576;113,470833;70,731985;33,776477;38,53571;130,923555
"PF3D7_1010100.1";49,22448;28,991343;89,894075;54,428154;354,875357;522,090965;248,453499
"PF3D7_1010200.1";112,830608;141,159943;32,825874;8,508901;13,43915;24,838582;11,606794
"PF3D7_1010300.1";98,949991;38,708669;365,153725;331,624182;39,811019;278,8603;212,332071
"PF3D7_1010400.1";4,818682;1,493643;13,756628;62,785119;23,445016;73,384818;81,935366
"PF3D7_1010500.1";2,118584;1,557131;12,293044;99,525128;229,910873;311,398732;33,866074
"PF3D7_1010600.1";658,951314;572,895583;919,459676;531,496929;563,948586;270,638025;61,266334
"PF3D7_1010700.1";151,861711;282,806352;444,260646;290,872147;1802,56891;582,668572;48,77471
"PF3D7_1010800.1";4,777513;10,483849;36,40398;48,918244;65,476724;94,775376;49,234563
"PF3D7_1010900.1";6,890796;16,910646;37,439833;9,879129;70,46246;167,885104;84,939533
"PF3D7_1011000.1";2,926162;4,69268;132,364903;142,643625;644,073001;188,842934;59,390094
"PF3D7_1011100.1";6,077298;14,380559;13,739005;26,487183;4,468382;7,156308;5,477691
"PF3D7_1011200.1.1";28,158133;133,753271;170,951254;54,972745;282,150514;123,689874;11,730936
"PF3D7_1011200.2.1";14,229513;0,248497;0,059315;9,587211;1,102314;0,678822;33,829161
"PF3D7_1011300.1";17,809968;20,406769;46,765541;96,088934;41,866359;111,283419;23,700813
"PF3D7_1011400.1";25,165025;47,608971;141,885198;99,290897;177,732347;384,352155;146,677181
"PF3D7_1011500.1";43,147458;65,430972;63,883423;68,128247;187,926455;313,377322;2204,226317
"PF3D7_1011600.1";8,96415;27,129;18,026615;20,703876;13,464201;19,087215;3,863373
"PF3D7_1011700.1";85,022459;157,216458;177,197814;77,004379;144,758356;105,414278;98,900628
"PF3D7_1011800.1";527,803934;1618,517329;440,478105;225,646637;136,786992;241,92558;356,369049
"PF3D7_1011900.1";14,745576;20,614648;101,511079;141,85342;100,69813;96,674978;14,270921
"PF3D7_1012000.1";10,124388;27,02968;96,864142;138,219296;30,538305;76,394742;69,144578
"PF3D7_1012100.1";4,806064;18,995735;76,012385;295,527064;7,394916;36,437699;34,355303
"PF3D7_1012200.1";1,947069;1,324702;211,377385;1849,21376;44,474821;37,591775;86,278223
"PF3D7_1012300.1";5,188838;2,431417;167,596775;157,393513;763,193988;514,933514;72,85677
"PF3D7_1012400.1";460,417411;4060,687168;3140,889741;1372,752947;1042,765496;318,809169;190,711167
"PF3D7_1012500.1";28,500073;52,813647;107,831362;42,511661;13,890755;33,176062;27,885734
"PF3D7_1012600.1";116,461106;89,493049;64,791614;8,825067;20,186162;8,038668;8,562806
"PF3D7_1012700.1";12,450639;23,889826;60,220487;48,876986;11,767276;17,105076;23,181568
"PF3D7_1012800.1";10,293515;4,984942;12,185509;8,010265;13,834507;25,808053;1,02855
"PF3D7_1012900.1";361,076445;549,706779;284,420453;220,490097;77,199982;107,687611;61,8937
"PF3D7_1013000.1";8,107338;26,540135;32,460157;46,915398;18,861786;50,267001;17,645721
"PF3D7_1013100.1";93,476175;120,301497;53,252456;21,488935;19,066173;93,244456;30,657472
"PF3D7_1013200.1";8,161012;180,468669;74,62684;102,789367;7,737195;21,370213;25,084914
"PF3D7_1013300.1";16,271054;34,299533;36,319569;61,258705;6,87856;11,868052;2,985226
"PF3D7_1013400.1";7,388306;4,548721;18,037865;15,436898;5,65329;15,94689;11,060418
"PF3D7_1013500.1";12,824557;59,615612;65,56504;91,312184;10,584116;26,645714;23,978173
"PF3D7_1013600.1";3,865586;9,363321;64,537671;85,836856;12,840396;26,849586;9,603659
"PF3D7_1013700.1";4,813272;15,382707;41,53261;19,671774;259,616782;269,43806;37,449707
"PF3D7_1013800.1";5,285365;2,222468;69,499414;177,819301;11,293632;15,934139;37,192687
"PF3D7_1013900.1";37,537969;50,95249;70,410068;72,493366;35,293617;21,587822;9,842576
"PF3D7_1014000.1";2,976237;0,715783;12,139624;2,862658;4,913498;23,950118;0
"PF3D7_1014100.1";4,832043;2,267907;19,829879;90,074931;1,562702;6,557342;17,780299
"PF3D7_1014200.1";2,952417;0,708814;2,199252;0,509183;3,778748;3,026031;3,324245
"PF3D7_1014300.1";4,627232;8,900043;95,090797;58,818521;24,568367;75,771313;29,145735
"PF3D7_1014400.1";23,125092;22,374468;26,447755;13,6308;8,835036;15,375077;2,141711
"PF3D7_1014500.1";7,841292;13,551001;9,269869;5,166654;2,83188;6,907274;1,443349
"PF3D7_1014600.1";117,1689;292,562853;292,749369;167,859642;30,514753;27,535867;63,474682
"PF3D7_1014700.1";13,890649;104,163209;30,621571;6,686972;90,213137;127,979693;31,208448
"PF3D7_1014800.1";3,825139;0,670457;4,774739;9,671442;5,728772;16,051737;4,04544
"PF3D7_1014900.1";7,222631;2,515641;50,202922;216,980336;7,102017;102,273323;122,820763
"PF3D7_1015000.1";4,002234;8,403382;15,56124;35,420514;34,964513;60,964869;17,364086
"PF3D7_1015100.1";30,848261;32,949273;44,365147;44,010997;12,247573;47,701044;23,981202
"PF3D7_1015200.1.1";7,540865;9,32434;8,79755;6,229749;0,618573;3,199927;3,274789
"PF3D7_1015200.2.1";4,125209;13,509789;7,847682;6,097283;0,605923;3,274243;3,295541
"PF3D7_1015200.3.1";30,369286;78,295674;54,643245;11,7057;5,91508;7,797679;4,126579
"PF3D7_1015300.1";69,551718;179,022913;66,041254;14,020636;20,462384;11,144596;13,44459
"PF3D7_1015400.1";7,447987;8,45795;70,997172;105,784391;7,842621;14,27099;10,894118
"PF3D7_1015500.1";4,495654;12,47539;12,717447;11,183148;3,422909;9,440962;0
"PF3D7_1015600.1";19,017004;398,872048;268,298231;124,527438;45,114817;26,893594;12,314909
"PF3D7_1015700.1.1";2,860552;3,788678;33,088891;27,331233;10,916811;21,153221;1,977827
"PF3D7_1015700.2.1";0;0;13,003849;0;10,362912;11,801786;4,150647
"PF3D7_1015800.1";6,245376;17,127492;273,349842;158,28585;95,246078;98,674241;20,557154
"PF3D7_1015900.1";669,122633;2800,134753;1947,268327;1078,075943;269,581136;54,97061;42,537941
"PF3D7_1016000.1";10,479033;5,314096;31,378823;120,161268;7,760517;89,14022;9,405167
"PF3D7_1016100.1";10,140666;4,484829;2,945692;0;20,863119;30,043433;14,239796
"PF3D7_1016200.1";47,836554;48,695574;29,207838;27,708894;30,791868;69,910629;3,172127
"PF3D7_1016300.1";1523,037149;1162,100874;3847,677787;2638,949624;528,670462;25,901711;77,912063
"PF3D7_1016400.1";125,263671;368,006205;139,023791;40,300868;40,526112;19,239887;4,319519
"PF3D7_1016500.1";3,967599;2,966146;4,390916;0;3,548394;9,080858;4,557691
"PF3D7_1016600.1";16,127845;1,823545;32,831316;25,351131;32,963909;74,098127;11,797892
"PF3D7_1016700.1";59,921542;49,701283;17,822932;2,739828;2,272353;9,252851;30,631675
"PF3D7_1016800.1";116,746174;14,841549;37,735551;28,349969;14,023415;43,252986;31,625198
"PF3D7_1016900.1";28,528933;91,971635;1655,955437;704,922259;80326,5321;6984,866262;5446,302463
"PF3D7_1017000.1";4,205336;26,569478;75,578571;31,73386;12,629503;11,628763;53,506084
"PF3D7_1017100.1";1,947152;0,747826;89,133648;214,673939;4,696056;6,860923;45,122806
"PF3D7_1017200.1";2,874468;1,853635;21,752812;14,51399;3,675069;3,722925;4,164309
"PF3D7_1017300.1.1";1,01953;7,05457;19,539911;8,694539;8,910562;148,90809;59,945858
"PF3D7_1017300.2.1";5,588039;15,393117;21,273217;82,690957;9,425222;54,62719;168,570421
"PF3D7_1017400.1";67,433952;83,484003;68,247569;14,490211;219,683366;311,692016;208,653877
"PF3D7_1017500.1";27,410742;9,1487;372,916851;211,865288;1230,120434;2086,109625;489,957321
"PF3D7_1017600.1";103,049758;108,495502;77,130859;19,766352;10,176897;36,674447;97,953901
"PF3D7_1017700.1";48,216667;29,63987;25,95897;54,660589;403,50078;342,487274;63,266243
"PF3D7_1017800.1";15,842181;27,563659;26,372831;40,061673;19,263266;34,447395;3,768352
"PF3D7_1017900.1";63,483603;136,442933;303,785792;630,576027;61,0062;75,359868;51,619104
"PF3D7_1018000.1";11,178294;14,281371;29,664512;28,920479;9,628904;36,655573;53,992147
"PF3D7_1018100.1";4,785618;1,703526;5,571941;2,360727;8,470182;63,19967;34,326485
"PF3D7_1018200.1";14,216932;5,235884;150,481927;1042,761051;36,282148;72,973268;111,124482
"PF3D7_1018300.1";37,552446;77,067878;69,491901;21,080514;16,69756;39,526504;134,201852
"PF3D7_1018400.1";27,607245;24,408753;12,641889;25,82358;328,325851;3735,92278;126,886909
"PF3D7_1018500.1";267,990569;707,150053;530,155718;465,09812;1764,720239;2035,857849;512,261065
"PF3D7_1018600.1";53,706672;97,157367;29,671936;26,422962;14,666129;56,652078;88,016866
"PF3D7_1018700.1";174,494994;230,235324;81,212308;66,053731;19,756929;58,831534;32,161833
"PF3D7_1018800.1";66,234476;43,354278;21,418765;19,283705;49,629506;99,669812;11,18445
"PF3D7_1018900.1";23,044872;15,853604;17,599884;11,170649;9,676293;109,655617;21,816514
"PF3D7_1019000.1";140,889624;239,102821;146,170948;224,927842;53,489524;29,836507;136,176426
"PF3D7_1019100.1";4,249123;0,993089;28,059318;74,991331;31,295387;198,297823;298,185612
